"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CD79A",0,4.19662462125919,0.952,0.018,0,"B","CD79A"
"MS4A1",0,3.82300124494393,0.896,0.011,0,"B","MS4A1"
"IGHM",0,3.29070017717798,0.712,0.017,0,"B","IGHM"
"CD74",0,2.96571483426399,0.998,0.863,0,"B","CD74"
"HLA-DRA",0,2.6691940453701,0.966,0.385,0,"B","HLA-DRA"
"CD79B",0,2.63047135721389,0.782,0.073,0,"B","CD79B"
"HLA-DQA1",0,2.60018619722677,0.776,0.091,0,"B","HLA-DQA1"
"BANK1",0,2.55745004961052,0.716,0.01,0,"B","BANK1"
"LINC00926",0,2.54832660765792,0.696,0.005,0,"B","LINC00926"
"HLA-DQB1",0,2.39327145524817,0.872,0.214,0,"B","HLA-DQB1"
"FAM129C",0,2.17230075668357,0.611,0.022,0,"B","FAM129C"
"FCER2",0,2.13830159132646,0.507,0.005,0,"B","FCER2"
"CD37",0,2.08271603527821,0.977,0.849,0,"B","CD37"
"HLA-DPA1",0,2.03819326588596,0.958,0.514,0,"B","HLA-DPA1"
"RALGPS2",0,1.99153763205011,0.594,0.024,0,"B","RALGPS2"
"HLA-DPB1",0,1.96466241048148,0.92,0.475,0,"B","HLA-DPB1"
"HLA-DRB5",0,1.96089961574822,0.861,0.388,0,"B","HLA-DRB5"
"HLA-DQA2",0,1.84757802924191,0.55,0.093,0,"B","HLA-DQA2"
"HVCN1",0,1.76874272007677,0.578,0.105,0,"B","HVCN1"
"AFF3",0,1.75478826677166,0.528,0.025,0,"B","AFF3"
"MEF2C",0,1.7294878195806,0.635,0.13,0,"B","MEF2C"
"HLA-DMA",0,1.61042715407326,0.768,0.24,0,"B","HLA-DMA"
"SWAP70",0,1.56733149662503,0.507,0.055,0,"B","SWAP70"
"SNX2",0,1.3884340215378,0.673,0.25,0,"B","SNX2"
"HLA-DMB",0,1.33013218366508,0.567,0.15,0,"B","HLA-DMB"
"HLA-DRB1",0,1.28349015928726,0.816,0.372,0,"B","HLA-DRB1"
"FCMR",0,1.23714119974461,0.693,0.308,0,"B","FCMR"
"LTB",0,1.22481577326756,0.861,0.45,0,"B","LTB"
"EZR",0,1.13705450246897,0.703,0.4,0,"B","EZR"
"SYNGR2",0,1.02381990748944,0.67,0.367,0,"B","SYNGR2"
"NCF1",0,0.939546990684162,0.777,0.322,0,"B","NCF1"
"TSC22D3",0,0.92445498705885,0.864,0.796,0,"B","TSC22D3"
"FOXP1",0,0.852962889714835,0.636,0.411,0,"B","FOXP1"
"CXCR4",0,0.831111680851718,0.654,0.441,0,"B","CXCR4"
"POLD4",0,0.827422231950534,0.608,0.377,0,"B","POLD4"
"LAPTM5",0,0.814735658506642,0.937,0.882,0,"B","LAPTM5"
"ISG20",0,0.791093787245301,0.667,0.427,0,"B","ISG20"
"TAGAP",0,0.788281338655729,0.584,0.37,0,"B","TAGAP"
"POU2F2",0,0.787523288721623,0.518,0.244,0,"B","POU2F2"
"CD52",0,0.768166615655705,0.958,0.828,0,"B","CD52"
"REL",0,0.730371646927098,0.571,0.374,0,"B","REL"
"RPS5",0,0.711745768469494,0.989,0.948,0,"B","RPS5"
"SNX3",0,0.69736955017374,0.599,0.397,0,"B","SNX3"
"RPS11",0,0.669679445104073,0.935,0.874,0,"B","RPS11"
"BTG1",0,0.667906049542528,0.89,0.8,0,"B","BTG1"
"RPL18A",0,0.651361451695092,0.997,0.986,0,"B","RPL18A"
"RPL8",0,0.626385421068735,0.996,0.985,0,"B","RPL8"
"RCSD1",0,0.619278479611155,0.527,0.347,0,"B","RCSD1"
"ZFP36L1",0,0.598541245676776,0.641,0.49,0,"B","ZFP36L1"
"PTPN6",0,0.59467246110825,0.597,0.432,0,"B","PTPN6"
"SEC62",0,0.587525197639169,0.64,0.469,0,"B","SEC62"
"RHOH",0,0.587208619858359,0.51,0.298,0,"B","RHOH"
"EEF2",0,0.583861060324844,0.961,0.899,0,"B","EEF2"
"SP100",0,0.581004223688517,0.645,0.455,0,"B","SP100"
"RPS8",0,0.576959819436175,0.998,0.988,0,"B","RPS8"
"SP110",0,0.572603579194043,0.545,0.378,0,"B","SP110"
"RPS23",0,0.557692721956851,0.997,0.986,0,"B","RPS23"
"RPL13A",0,0.538211962028639,0.924,0.894,0,"B","RPL13A"
"PTPRCAP",0,0.531627335889977,0.821,0.556,0,"B","PTPRCAP"
"PNISR",0,0.52263820896813,0.702,0.562,0,"B","PNISR"
"RPL22L1",0,0.519869269014705,0.553,0.412,0,"B","RPL22L1"
"MT-ND4L",0,0.511867048688804,0.984,0.929,0,"B","MT-ND4L"
"HSP90B1",4.95614626151003e-42,0.604795874131671,0.495,0.564,1.38241787672299e-37,"B","HSP90B1"
"LTB1",0,2.0045784036563,0.947,0.336,0,"CD4+ T","LTB"
"IL7R",0,1.84948984603893,0.852,0.22,0,"CD4+ T","IL7R"
"MAL",0,1.63723903957498,0.537,0.049,0,"CD4+ T","MAL"
"TCF7",0,1.56826311752559,0.632,0.126,0,"CD4+ T","TCF7"
"LDHB",0,1.56609913308866,0.928,0.523,0,"CD4+ T","LDHB"
"LEF1",0,1.51099862533292,0.561,0.082,0,"CD4+ T","LEF1"
"NOSIP",0,1.31249580234477,0.725,0.343,0,"CD4+ T","NOSIP"
"CAMK4",0,1.29649193167925,0.533,0.107,0,"CD4+ T","CAMK4"
"FLT3LG",0,1.2066660552449,0.626,0.213,0,"CD4+ T","FLT3LG"
"PIK3IP1",0,1.13888252357751,0.629,0.244,0,"CD4+ T","PIK3IP1"
"SARAF",0,1.10722370562425,0.923,0.726,0,"CD4+ T","SARAF"
"LEPROTL1",0,1.00594596528078,0.678,0.352,0,"CD4+ T","LEPROTL1"
"USHBP1",0,0.971403429319605,0.527,0.203,0,"CD4+ T","USHBP1"
"CD3E",0,0.927876607484183,0.961,0.44,0,"CD4+ T","CD3E"
"C12orf57",0,0.911166711752117,0.815,0.487,0,"CD4+ T","C12orf57"
"RPS12",0,0.901819017111513,0.995,0.991,0,"CD4+ T","RPS12"
"NPM1",0,0.872726861142011,0.939,0.76,0,"CD4+ T","NPM1"
"RPL32",0,0.87144806458323,0.994,0.989,0,"CD4+ T","RPL32"
"RPS25",0,0.850278112838334,0.991,0.974,0,"CD4+ T","RPS25"
"LINC00861",0,0.845313952604588,0.539,0.23,0,"CD4+ T","LINC00861"
"CD3D",0,0.838537239024898,0.821,0.325,0,"CD4+ T","CD3D"
"EEF1B2",0,0.837576219146664,0.972,0.889,0,"CD4+ T","EEF1B2"
"RPL30",0,0.829829224673691,0.995,0.991,0,"CD4+ T","RPL30"
"RPL5",0,0.826010421334304,0.99,0.962,0,"CD4+ T","RPL5"
"RPSA",0,0.822611488739448,0.98,0.909,0,"CD4+ T","RPSA"
"RPS51",0,0.816755498952134,0.984,0.941,0,"CD4+ T","RPS5"
"EEF1A1",0,0.806073877549495,0.999,0.994,0,"CD4+ T","EEF1A1"
"NDFIP1",0,0.79118031769614,0.619,0.383,0,"CD4+ T","NDFIP1"
"RPS6",0,0.782514875927436,0.989,0.969,0,"CD4+ T","RPS6"
"RPL9",0,0.773162575968374,0.986,0.967,0,"CD4+ T","RPL9"
"RPL14",0,0.770958762097326,0.992,0.976,0,"CD4+ T","RPL14"
"RPS3A",0,0.770944966681126,0.988,0.979,0,"CD4+ T","RPS3A"
"AES",0,0.769945418694327,0.815,0.56,0,"CD4+ T","AES"
"SELL",0,0.767160012193809,0.664,0.426,0,"CD4+ T","SELL"
"RPL36",0,0.754460695314945,0.989,0.977,0,"CD4+ T","RPL36"
"RPS4X",0,0.754149098338234,0.992,0.977,0,"CD4+ T","RPS4X"
"TPT1",0,0.753394997997059,0.993,0.99,0,"CD4+ T","TPT1"
"RPS81",0,0.752592459241257,0.994,0.987,0,"CD4+ T","RPS8"
"RPS18",0,0.752109106206701,0.992,0.98,0,"CD4+ T","RPS18"
"RPL10",0,0.751639116157932,0.997,0.993,0,"CD4+ T","RPL10"
"RPL11",0,0.751323965945226,0.995,0.991,0,"CD4+ T","RPL11"
"FOXP11",0,0.750294331283506,0.612,0.37,0,"CD4+ T","FOXP1"
"RPL22",0,0.748969204724548,0.983,0.955,0,"CD4+ T","RPL22"
"RPL13",0,0.743386187440501,0.996,0.99,0,"CD4+ T","RPL13"
"RPS15A",0,0.742453158610633,0.993,0.99,0,"CD4+ T","RPS15A"
"RPL34",0,0.73602937981035,0.993,0.99,0,"CD4+ T","RPL34"
"TMEM123",0,0.734534505246293,0.624,0.376,0,"CD4+ T","TMEM123"
"RPL10A",0,0.733325948207399,0.977,0.925,0,"CD4+ T","RPL10A"
"ARHGAP15",0,0.733062024062891,0.522,0.277,0,"CD4+ T","ARHGAP15"
"RPS27A",0,0.724626870329068,0.995,0.99,0,"CD4+ T","RPS27A"
"RPS29",0,0.720235383209595,0.957,0.903,0,"CD4+ T","RPS29"
"RPS27",0,0.716206438321166,0.995,0.991,0,"CD4+ T","RPS27"
"RPL3",0,0.713247533856149,0.988,0.956,0,"CD4+ T","RPL3"
"EIF3E",0,0.706945137929265,0.78,0.583,0,"CD4+ T","EIF3E"
"MCUB",0,0.706000819825486,0.544,0.314,0,"CD4+ T","MCUB"
"ETS1",0,0.698435315054394,0.529,0.267,0,"CD4+ T","ETS1"
"CD3G",0,0.696301028929445,0.662,0.277,0,"CD4+ T","CD3G"
"NOP53",0,0.693684951596365,0.818,0.637,0,"CD4+ T","NOP53"
"GIMAP7",0,0.693369065843823,0.63,0.391,0,"CD4+ T","GIMAP7"
"RPS21",0,0.689919307793319,0.994,0.98,0,"CD4+ T","RPS21"
"RPL4",0,0.68941437839308,0.96,0.904,0,"CD4+ T","RPL4"
"RPLP0",0,0.682650460105881,0.99,0.961,0,"CD4+ T","RPLP0"
"EEF1G",0,0.682159932793414,0.684,0.491,0,"CD4+ T","EEF1G"
"RPL35A",0,0.679193560675392,0.989,0.986,0,"CD4+ T","RPL35A"
"RPS14",0,0.677125183039069,0.992,0.988,0,"CD4+ T","RPS14"
"RPS3",0,0.674362963051752,0.994,0.985,0,"CD4+ T","RPS3"
"RHOH1",0,0.673832862087686,0.515,0.252,0,"CD4+ T","RHOH"
"HINT1",0,0.663751594152252,0.905,0.764,0,"CD4+ T","HINT1"
"RPL39",0,0.651277994031866,0.992,0.99,0,"CD4+ T","RPL39"
"RPL18",0,0.650049173741831,0.991,0.983,0,"CD4+ T","RPL18"
"RPS231",0,0.646625351112498,0.992,0.986,0,"CD4+ T","RPS23"
"RPL37",0,0.643744699837217,0.991,0.983,0,"CD4+ T","RPL37"
"RPS13",0,0.635641684178919,0.992,0.987,0,"CD4+ T","RPS13"
"DNAJB1",0,0.631736253445715,0.58,0.332,0,"CD4+ T","DNAJB1"
"SNHG8",0,0.630502887314651,0.574,0.361,0,"CD4+ T","SNHG8"
"RPL24",0,0.630421784904164,0.984,0.959,0,"CD4+ T","RPL24"
"RPL19",0,0.629018452749362,0.994,0.99,0,"CD4+ T","RPL19"
"RPL38",0,0.628398969000839,0.937,0.883,0,"CD4+ T","RPL38"
"SPOCK2",0,0.620829943948934,0.566,0.275,0,"CD4+ T","SPOCK2"
"SOD1",0,0.618136637620829,0.708,0.494,0,"CD4+ T","SOD1"
"RPL12",0,0.617690725828732,0.99,0.982,0,"CD4+ T","RPL12"
"MGAT4A",0,0.615446896517895,0.503,0.275,0,"CD4+ T","MGAT4A"
"BTG11",0,0.613307439437417,0.911,0.775,0,"CD4+ T","BTG1"
"EEF21",0,0.611891425994519,0.955,0.888,0,"CD4+ T","EEF2"
"FYB1",0,0.611454614321026,0.833,0.655,0,"CD4+ T","FYB1"
"RPL18A1",0,0.610823092819443,0.992,0.985,0,"CD4+ T","RPL18A"
"RPS16",0,0.60777688121839,0.971,0.94,0,"CD4+ T","RPS16"
"GSTK1",0,0.606400336167944,0.773,0.625,0,"CD4+ T","GSTK1"
"EVL",0,0.603163882420381,0.82,0.535,0,"CD4+ T","EVL"
"RPS4Y1",0,0.602727287476516,0.616,0.545,0,"CD4+ T","RPS4Y1"
"PPP1R2",0,0.601777829733734,0.564,0.365,0,"CD4+ T","PPP1R2"
"RPS28",0,0.590126188394692,0.993,0.989,0,"CD4+ T","RPS28"
"RPS20",0,0.584876498031103,0.804,0.688,0,"CD4+ T","RPS20"
"RPL29",0,0.579551210099206,0.99,0.983,0,"CD4+ T","RPL29"
"RPLP2",0,0.577116556972398,0.986,0.973,0,"CD4+ T","RPLP2"
"RPL7",0,0.567919518694797,0.94,0.883,0,"CD4+ T","RPL7"
"SEPT6",0,0.557235189159916,0.615,0.409,0,"CD4+ T","SEPT6"
"RPL13A1",0,0.557188971959349,0.928,0.886,0,"CD4+ T","RPL13A"
"PABPC1",0,0.555172476675071,0.97,0.915,0,"CD4+ T","PABPC1"
"RPL21",0,0.551989795834982,0.982,0.968,0,"CD4+ T","RPL21"
"PEBP1",0,0.549506007452429,0.588,0.378,0,"CD4+ T","PEBP1"
"FCMR1",0,0.549415709803519,0.519,0.28,0,"CD4+ T","FCMR"
"RACK1",0,0.545703638039866,0.986,0.962,0,"CD4+ T","RACK1"
"RPS2",0,0.545630026117458,0.961,0.921,0,"CD4+ T","RPS2"
"IL32",0,0.545050892615306,0.922,0.483,0,"CD4+ T","IL32"
"LAT",0,0.542624505660028,0.55,0.291,0,"CD4+ T","LAT"
"TOMM7",0,0.540968226575579,0.916,0.835,0,"CD4+ T","TOMM7"
"CNN2",0,0.539370292726259,0.726,0.55,0,"CD4+ T","CNN2"
"LCK",0,0.534517251326545,0.686,0.377,0,"CD4+ T","LCK"
"EIF4B",0,0.502585528862081,0.694,0.535,0,"CD4+ T","EIF4B"
"CD8A",0,2.52165201356212,0.693,0.052,0,"CD8+ T","CD8A"
"CD8B",0,2.44050702085555,0.617,0.031,0,"CD8+ T","CD8B"
"CCL5",0,1.51247517809821,0.779,0.31,0,"CD8+ T","CCL5"
"GZMH",0,1.45104025610756,0.556,0.2,0,"CD8+ T","GZMH"
"CD3D1",0,1.26622100427624,0.835,0.325,0,"CD8+ T","CD3D"
"IL321",0,1.23800637062714,0.968,0.473,0,"CD8+ T","IL32"
"CD3E1",0,1.15605824551211,0.959,0.446,0,"CD8+ T","CD3E"
"CD3G1",0,1.08868030777368,0.695,0.27,0,"CD8+ T","CD3G"
"GZMA",0,1.00898744360224,0.664,0.242,0,"CD8+ T","GZMA"
"NKG7",0,0.980239080392435,0.764,0.323,0,"CD8+ T","NKG7"
"GZMM",0,0.895827704353364,0.73,0.309,0,"CD8+ T","GZMM"
"CD2",0,0.887282114504957,0.565,0.253,0,"CD8+ T","CD2"
"CST7",0,0.86623635631938,0.721,0.273,0,"CD8+ T","CST7"
"LCK1",0,0.781207401822105,0.725,0.368,0,"CD8+ T","LCK"
"DNAJB11",0,0.778761202293906,0.556,0.341,0,"CD8+ T","DNAJB1"
"CTSW",0,0.715717791542888,0.78,0.29,0,"CD8+ T","CTSW"
"TRBC2",0,0.703962246242785,0.523,0.277,0,"CD8+ T","TRBC2"
"SYNE2",0,0.675636749707259,0.519,0.274,0,"CD8+ T","SYNE2"
"SPOCK21",0,0.67494982267518,0.551,0.282,0,"CD8+ T","SPOCK2"
"PTPRCAP1",0,0.674073293608696,0.827,0.501,0,"CD8+ T","PTPRCAP"
"LITAF",0,0.609841455919264,0.752,0.524,0,"CD8+ T","LITAF"
"RARRES3",0,0.602658727288358,0.713,0.485,0,"CD8+ T","RARRES3"
"IL7R1",0,0.5982535190964,0.558,0.314,0,"CD8+ T","IL7R"
"PAXX",0,0.582229373539076,0.608,0.41,0,"CD8+ T","PAXX"
"PPP2R5C",0,0.58003392906949,0.523,0.346,0,"CD8+ T","PPP2R5C"
"C12orf571",0,0.578940877112038,0.76,0.507,0,"CD8+ T","C12orf57"
"ZAP70",0,0.572112582081791,0.558,0.288,0,"CD8+ T","ZAP70"
"HCST",0,0.556708466200182,0.91,0.731,0,"CD8+ T","HCST"
